2	"Remains of old Latin newly edited and translated Vol 3 Lucilius -- The Twelve Tables"
2	"Rhetorica Tomus I"
2	"Roman farm management the treatises of Cato and Varro done into English, with notes of modern instances"
2	"Roman history. English"
2	"S. Optati Milevitani libri VII"
2	"Sancti Aureli Augustini Opera Sectio VIII, Pars I De peccatorum meritis et remissione et de baptismo parvulorum, De spiritu et littera, De natura et gratia, De natura et origine animae, Contra duas epistulas Pelagianorum."
2	"Sancti Aureli Augustini Opera Sectio VIII, Pars I De peccatorum meritis et remissione et de baptismo parvulorum; De spiritu et littera, De natura et gratia, De natura et origine animae, Contra duas epistulas Pelagianorum."
2	"Sancti Aurelii Augustini Opera Sect III Pars III Quaestiones in Heptateuchum, Adnotationes in Iob"
2	"Sancti Aurelii Augustini Scripta contra Donatistas Opera Sectio 7, Pars 3 Liber de unico baptismo ; Breviculus collationis com Donatistis ; Contra partem Donati post gesta ; Sermo ad Caesariensis ecclesiae plebem ; Gesta cum emerito Donatistarum episcopo ; Contra gaudentium Donatistarum episcopum libri II"
2	"Scripta quae manserunt omnia Fasc. 33"
2	"Scripta quae manserunt omnia Pars I Opera Rhetorica Vol I"
2	"Scriptorum classicorum bibliotheca oxoniensis. [Script. lat.]"
2	"Servii Grammatici qui feruntur In Bucolica et Georgica commentari"
2	"Sextus Empiricus"
2	"Silvae"
2	"Statius Volume I-II"
2	"Strategematicon libri quattuor eiusdem De aquae ductibus urbis Romae"
2	"Tafsīr Muqātil ibn Sulaymān"
2	"Tahdhīb Sīrat Ibn Hishām"
2	"The Aeneid of Vergil, books I-VI, and the Metamorphoses of Ovid, selections"
2	"The Anabasis, or, Expedition of Cyrus, and the Memorabilia of Socrates"
2	"The Book of Cornelius Nepos on the Great Generals of Foreign Nations"
2	"The Convivial and Satirical Epigrams Book XI"
2	"The Cyropaedia, or, Institution of Cyrus, and the Hellenics, or Grecian history"
2	"The English works of Thomas Hobbes of Malmesbury Vol VIII-IX"
2	"The Greater poems of Virgil Volume I"
2	"The Greek anthology Vol I Book II"
2	"The Greek anthology Vol I Book III"
2	"The Greek romances of Heliodrus, Longus, and Achilles Tatius compromising the Ethiopics; or, Adventures of Theagenes and Chariclea; The pastoral amours of Daphnis and Chloe; and The loves of Clitopho and Leucippe"
2	"The History of Rome Volume IV Books Thirty-Seven to The End With the Epitomes and Fragments of the Lost Books"
2	"The Hortatory and Admonitory Epigrams Book X"
2	"The Students' series of Latin Classics"
2	"The comedies of Aristophanes Vol I"
2	"The fasti Tristia ; Pontic epistles ; Ibis ; and, Halieuticon of Ovid"
2	"The fasti Tristia, Pontic epistles, Ibis, and, Halieuticon of Ovid"
2	"The history of the Grecian War written by Thucydides"
2	"The idylls of Theocritus"
2	"The life of Agricola and the Germania"
2	"The life of Apollonius of Tyana the Epistles of Apollonius and the Treatise of Eusebius Vol I-II"
2	"The plays of Euripides Vol I"
2	"The satire of Seneca on the Apotheosis of Claudius commonly called the Apocolocyntosis"
2	"The women of Trachis and Philoctetes"
2	"The works of Horace"
2	"The works of Horace translated literally into English prose Volume 2"
2	"Thoukydidou Peri tou Peloponnesiakou polemou biblia 8 = Thucydidis De bello Peloponnesiaco libri viii"
2	"Thucydidis Historiae Tomus Prior"
2	"Timaeus"
2	"Tryphiodori et Colluthi Carmina"
2	"Victorini Episcopi Petavionensis Opera"
2	"Vitae excellentium imperatorum. English &amp; Latin"
2	"Waqʻat Siffīn"
2	"XII. "Polysticha." Anthologia Latina 627-638"
2	"Xenophon's Hellenics books I-IV and the Banquet"
2	"al-Adab al-ṣaghīr"
2	"al-Aṣmaʻīyāt"
2	"al-Jāmiʻ al-ṣaghīr"
2	"al-Musnad"
2	"al-Muwaṭṭaʼ"
2	"al-Risālah"
2	"al-Sīrah al-Nabawīyah"
2	"al-Umm"
2	"al-Āthār"
2	"أحاديث منتخبة من مغازي موسى بن عقبة"
2	"أحكام القرآن::::أحكام القرآن للشافعي"
2	"أخبار الوافدات من النساء على معاوية بن أبي سفيان::::أخبار الوافدات من النساء"
2	"أخبار الوافدين من الرجال من أهل البصرة والكوفة على معاوية بن أبي سفيان::::أخبار الوافدين من الرجال"
2	"أمثال العرب::::أمثال العرب"
2	"أنساب الخيل::::أنساب الخيل"
2	"اختلاف أبي حنيفة وابن أبي ليلى"
2	"اختلاف الحديث::::اختلاف الحديث"
2	"الآثار :::: مسند ابي حنيفه"
2	"الآثار لمحمد ابن الحسن::::الآثار لمحمد ابن الحسن"
2	"الآثار::::كتاب الآثار"
2	"الأدب الكبير::::الأدب الكبير"
2	"الأزمنة::::الأزمنة"
2	"الأصل المعروف بالمبسوط::::المبسوط للشيباني"
2	"الأصمعيات"
2	"الأصمعيات اختيار الأصمعي::::الأصمعيات"
2	"الأصنام"
2	"الأم"
2	"الأم::::الأم"
2	"الأمالي في آثار الصحابة للحافظ الصنعاني::::الأمالي في آثار الصحابة"
2	"الأمثال للسدوسي::::الأمثال للسدوسي"
2	"الابل"
2	"الازمنه"
2	"الاصل :::: المبسوط"
2	"التيجان في معرفه ملوك الزمان :::: التيجان في معرفه ملوك حمير"
2	"الجامع الصغير وشرحه النافع الكبير::::الجامع الصغير"
2	"الجامع في الحديث::::الجامع في الحديث"
2	"الجامع::::الجامع"
2	"الجمل في النحو::::الجمل في النحو"
2	"الجهاد"
2	"الجهاد لابن المبارك::::الجهاد لابن المبارك"
2	"الجيم"
2	"الجيم::::الجيم"
2	"الحجة على أهل المدينة"
2	"الحجة على أهل المدينة::::الحجة"
2	"الخيل"
2	"الخيل::::الخيل"
2	"الدعاء لابن فضيل::::الدعاء لابن فضيل"
2	"الديباج"
2	"الديباج::::الديباج"
2	"الرد على سير الأوزاعي::::الرد على سير الأوزاعي"
2	"الرده"
2	"الرسالة::::الرسالة"
2	"الرساله::::رساله الامام محمد بن ادريس الشافعي"
2	"الزهد لوكيع::::الزهد لوكيع"
2	"الزهد ويليه الرقائق::::الرقائق"
2	"الزهد::::الزهد لابن المبارك"
2	"السنن المأثورة::::السنن المأثورة"
2	"السير الكبير::::شرح كتاب السير الكبير"
2	"السير::::السير"
2	"السيرة النبوية لابن هشام"
2	"السيرة النبوية لابن هشام::::السيرة النبوية"
2	"الشرح الميسر على الفقهين الأبسط والأكبر المنسوبين لأبي حنيفة::::الفقه الأبسط"
2	"الشرح الميسر على الفقهين الأبسط والأكبر المنسوبين لأبي حنيفة::::الفقه الأكبر"
2	"الصحيفه السجاديه"
2	"الصحيفه السجاديه::::الصحيفه السجاديه"
2	"الصلاه :::: كتاب الصلاه"
2	"العين"
2	"الفتنة ووقعة الجمل"
2	"الفتنة ووقعة الجمل::::الفتنة ووقعة الجمل"
2	"القدر وما ورد في ذلك من الآثار::::القدر لابن وهب"
2	"القوافي للأخفش الأوسط::::القوافي للأخفش الأوسط"
2	"الكتاب"
2	"الكسب::::الكسب"
2	"المدونة الكبرى::::المدونة الكبرى"
2	"المسند::::مسند الحميدي"
2	"المصنف"
2	"المصنف::::مصنف عبد الرزاق"
2	"المفضليات::::المفضليات"
2	"المناسك لابن أبي عروبة::::المناسك لابن أبي عروبة"
2	"الموطأ - بروايه يحيى الليثي - :::: موطأ مالك"
2	"الموطأ :::: موطأ الامام مالك بروايه يحيى الليثي"
2	"الموطأ بروايه يحيى الليثي::::موطأ مالك بن انس"
2	"الموطأ روايه سويد بن سعيد::::موطأ الامام مالك"
2	"الموطأ::::الموطأ بروايه يحيى بن يحى الليثي"
2	"الموطأ::::موطأ مالك"
2	"الناسخ والنسوخ::::الناسخ والمنسوخ للسدوسي"
2	"تفسير الثوري"
2	"تفسير القرآن::::تفسير الصنعاني"
2	"تفسير سفيان الثوري::::تفسير الثوري"
2	"تفسير مجاهد"
2	"تفسير مجاهد::::تفسير مجاهد"
2	"تفسير مقاتل بن سليمان"
2	"تفسير مقاتل بن سليمان::::تفسير مقاتل بن سليمان"
2	"تنزيل القرآن::::تنزيل القرآن"
2	"جزء أشيب::::جزء أشيب"
2	"جزء ابن جريج::::جزء ابن جريج"
2	"جزء سفيان بن عيينه"
2	"جزء فيه حديث سفيان بن عيينة::::جزء ابن عيينة"
2	"جمهرة أشعار العرب::::جمهرة أشعار العرب"
2	"جمهرة أنساب العرب لابن الكلبي::::جمهرة أنساب العرب لابن الكلبي"
2	"جمهره النسب :::: كتاب النسب"
2	"حديث إسماعيل بن جعفر::::حديث إسماعيل بن جعفر"
2	"حديث سفيان بن عيينه الهلالي"
2	"حديث محمد بن عبد الله الأنصاري::::حديث محمد بن عبد الله الأنصاري"
2	"حذف من نسب قريش"
2	"حذف من نسب قريش::::حذف من نسب قريش"
2	"ديوان لبيد بن ربيعة العامري"
2	"ديوان لبيد بن ربيعة العامري::::ديوان لبيد بن ربيعة العامري"
2	"سؤالات نافع بن الازرق"
2	"سيرة ابن إسحاق (المبتدأ والمبعث والمغازي)::::سيرة ابن إسحاق"
2	"سيرة عمر بن عبد العزيز على ما رواه الإمام مالك بن أنس وأصحابه"
2	"سيرة عمر بن عبد العزيز على ما رواه الإمام مالك بن أنس وأصحابه::::سيرة عمر بن عبد العزيز"
2	"صحيفة همام بن منبه"
2	"صحيفة همام بن منبه::::صحيفة همام"
2	"عوالي الليث بن سعد::::عوالي الليث بن سعد"
2	"فتوح الشام::::فتوح الشام"
2	"فحول الشعراء"
2	"فضائل مكة والسكن فيها"
2	"فضائل مكة والسكن فيها::::فضائل مكة"
2	"كتاب الأصنام"
2	"كتاب الإصنام::::الأصنام"
2	"كتاب الخراج::::الخراج"
2	"كتاب الشاء::::الشاء"
2	"كتاب الصلاة::::كتاب الصلاة"
2	"كتاب العين"
2	"كتاب العين 8 مجلدات::::العين"
2	"كتاب المغازي::::المغازي للواقدي"
2	"كتاب سيبويه في النحو"
2	"كتاب سيبويه::::كتاب سيبويه"
2	"مجاز القرآن::::مجاز القرآن"
2	"مجلس من فوائد الليث بن سعد::::فوائد الليث بن سعد"
2	"مسانيد أبي يحيى فراس بن يحيى المكتب الكوفي::::مسانيد فراس المكتب"
2	"مسند أبي داود الطيالسي::::مسند الطيالسي"
2	"مسند ابن المبارك :::: مسند الامام عبد الله بن المبارك"
2	"مسند ابي حنيفه :::: مقصد المسند"
2	"مسند الإمام عبد الله بن المبارك::::مسند ابن المبارك"
2	"مسند الامام الشافعي"
2	"مسند الشافعي::::مسند الشافعي"
2	"مسند زيد بن علي"
2	"مشتبهات القرآن العظيم"
2	"مشيخة ابن طهمان"
2	"مشيخة ابن طهمان::::مشيخة ابن طهمان"
2	"مصباح الشريعة"
2	"مصباح الشريعه ومفتاح الحقيقه"
2	"منتخب الكلام في تفسير الأحلام::::منتخب الكلام في تفسير الأحلام"
2	"موطأ الإمام مالك"
2	"موطأ الإمام مالك::::موطأ مالك"
2	"موطأ الامام مالك بروايه يحيى بن يحيى الليثي::::الموطأ"
2	"نسب معد واليمن الكبير::::نسب معد واليمن الكبير"
2	"نسخة أبي مسهر::::نسخة أبي مسهر"
2	"نسخة وكيع عن الأعمش::::نسخة وكيع"
2	"نهج البلاغة"
2	"وصيه ابو حنيفه الى تلميذه يوسف بن خالد::::وصيه ابوحنيفه لابي يوسف"
2	"وقعة صفين"
2	"وقعة صفين::::وقعة صفين"
1	"(al-Muwaṭṭaʾ)"
1	"A son épouse"
1	"Aischines von Sphettos, studien zur literaturgeschichte der Sokratiker"
1	"Akhbār al-wāfidāt min al-nisāʾ ʻalá Muʻāwiyah ibn Abī Sufyān"
1	"Akhbār al-wāfidīn min al-rijāl min ahl al-Baṣrah wa-al-Kūfah ʻalá Muʻāwiyah ibn Abī Sufyān"
1	"Anabasis"
1	"Ancient Greece social and historical documents from archaic times to the death of Socrates (c. 800-399 BC)"
1	"Ansāb al-khayl fī al-Jāhilīyah wa-al-Islām"
1	"Anthologia latina sive poesis latinae supplementum Pars Prior Carmina in Codicibus Scripta Fasciculus I Libri Salmasiani Aliorumque Carmina"
1	"Apollonii Pergaei quae Graece exstant cum commentariis antiquis Vol II"
1	"Appian's Roman History Vol II."
1	"Appiani Historia romana Volumen Alterum"
1	"Archimède Tome IV Commentaires d'Eutocius et fragments"
1	"Aretaeus. Works. English &amp; Greek. 1972"
1	"Arist.Ph."
1	"Aristarchs Homerische Textkritik nach den Fragmenten des Didymos Erster Theil Die Fragmente des Didymos über Aristarch's Homerrecension"
1	"Aristotelis Opera Volume 11"
1	"Aristotle in twenty-three volumes. Volume 17-18"
1	"Arisṭūṭālīs: Fann al-šiʿr, maʿa l-tarǧamah al-ʿarabīyah al-qadīmah wa-šurūḥ al-Fārābī wa-Ibn Sīnā wa-Ibn Rušd"
1	"Arriani periplus Ponti Euxini Anonymi periplus Ponti Euxini, qui Arriano falso adscribitur. Anonymi periplus Ponti Euxini et Maeotidis paludis. Anonymi mensura Ponti Euxini. Agathemeri hypotyposes geographiae. Fragmenta duo geographica."
1	"Astronomica"
1	"Ausonius, with an English translation Vol 2 Epistulae"
1	"Ausonius, with an English translation Vol 2 Epistularum"
1	"Bibliotheca scriptorum Graecorum et Romanorum Teubneriana : Scriptores Graeci"
1	"Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. Scriptores Graeci. [from old catalog]"
1	"Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [S.r.]"
1	"Bilbioteca scriptorum graecorum et romanorum Teubneriana. [S.r.]"
1	"Bohn's Classical Library"
1	"C. Iuli Caesaris Commentarii rerum in Gallia gestarum VII A. Hirti Commentarius VIII"
1	"Caesar's Commentaries on the Gallic and civil wars with the supplementary books attributed to Hirtius : including the Alexandrian, African and Spanish Wars"
1	"Calpurnii et Nemesiani Bucolica"
1	"Carmina Vergiliana"
1	"Cicero's offices: De officiis, Laelius, Cato major, and select letters"
1	"Claudian Vol I-II"
1	"Col. R. R."
1	"Commentarius in aurea Pythagoreorum carmina"
1	"Corpus scriptorum ecclesiasticorum Latinorum Volume 6"
1	"Cyropaedia"
1	"De Bello Peloponnesiaco libri octo Vol I"
1	"De Heraclidis Pontici vita et scriptis"
1	"De bello Gallico"
1	"De bello Peloponnesiaco libri VIII Volumen Primum"
1	"De bello Peloponnesiaco, libri octo Volume 1 Section 1"
1	"De compendiosa doctrina per litteras ad filium et Fabii Planciadis Fulgentii Expositio sermonum antiquorum"
1	"De immortalitate animae et mundi consummatione"
1	"De nominibus epitome"
1	"De senectute, De amicitia, De divinatione"
1	"De viris inlustribus liber"
1	"De vita pythagorica liber"
1	"Dionis Prusaensis quem vocant Chrysostomum quae extant omnia"
1	"Dirāsāt islāmīya Volume 8"
1	"Diwan Labid al-ʻĀmirī"
1	"Dīwān Labīd ibn Rabīʻah"
1	"Dīwān Labīd ibn Rabīʻah al-ʻĀmirī"
1	"Enneades"
1	"Epistolae. English."
1	"Epistolae. Latin. Ad Atticum."
1	"Epistulae Volume 4"
1	"Epistulae Volume II, Pars Prior &amp; Pars Posterior Epistulae Ad Atticum"
1	"Epitome"
1	"Euclidis Opera omnia Supplementum"
1	"Eusebii Caesariensis Opera Vol III Demonstrationis Evangelicae Libri I-X"
1	"Excerpta Περὶ παθῶν"
1	"Fahāris al-Umm"
1	"Flavii Arriani Opera Omnia Volumen I Alexandri Anabasis Continens"
1	"Flavii Iosephi opera Vol 4"
1	"Flavii Iosephi opera Vol 5"
1	"Flavii Iosephi opera Vol 6"
1	"Flavii Iosephi opera recognovit Vol 1-4"
1	"Fragmenta De Mensuris Cubicis"
1	"Fuḥūlat al-shuʻarāʾ"
1	"Gai Sollii Apollinaris Sidonii Epistvlae et carmina"
1	"Geographiae Veteris Scriptores Graeci Minores Cum Interpretatione Latina, Dissertationibus, ac Annotationibus Volumen Secundum"
1	"Geographica antiqua hoc est, Scylacis Periplus Maris Mediterranei. Anonymi Periplus Maeotidis paludis &amp; Ponti Euxini. Agathemeri Hypotyposis geographiae omnia Graeco-Latina. Anonymi Expositio totius mundi Latina"
1	"Gharīb al-Qurʾān fī shiʻr al-ʻArab"
1	"Golden verses"
1	"Graeco-Roman memoirs ; 17-20, 26-67, 69-&lt;84-87 &gt;"
1	"Greek Roman and Byzantine Studies"
1	"Gynaeciorum vetus translatio latina"
1	"Hellenica"
1	"Heronis Alexandria Opera quae supersunt omnia Vol 1 Pneumatica et Automata"
1	"Heronis Alexandrini ppera quae supersunt omnia Vol 2-Fasc I Mechanica et Catoptrica"
1	"Hieroclis in aureum Pythagoreorum carmen commentarius"
1	"Hieronymi De viris inlustribus liber Accedit Gennadii Catalogus Virorum Inlustrium"
1	"Histoire de la guerre du Péloponnèse"
1	"Historiae"
1	"History of the Peloponnesian War Book I."
1	"History of the Peloponnesian War. Book I-III."
1	"History of the Peloponnesian War. Books I and II."
1	"Homeric hymns. Greek."
1	"Iamb. in Nic."
1	"Iamblichi In Nicomachi Arithmeticam introductionem liber"
1	"Idylls"
1	"Iliad"
1	"In Nicomachi Arithmeticam introductionem"
1	"In Nicomachi Arithmeticam introductionem liber"
1	"In aureum Pythagoreorum carmen commentarius"
1	"Introductio arithmetica"
1	"Jamharat al-nasab"
1	"Jamharat al-nasab li-Ibn al-Kalbī"
1	"Johannis Cassiani Opera Pars I De institutis coenobiorum et de octo principalium vitiorum remediis libri XII ; De incarnatione domini contra Nestorium libri VII"
1	"Johannis Cassiani Opera Pars I De institutis coenobiorum et de octo principalium vitiorum remediis libri XII, De incarnatione domini contra Nestorium libri VII"
1	"Kitāb"
1	"Kitāb al-dībāj"
1	"Kitāb al-ḥujjah ʻalá ahl al-Madīnah"
1	"Kitāb al-maghāzī"
1	"Kitāb al-shāʼ"
1	"Kitāb al-siyar wa-al-maghāzī"
1	"Kitāb al-zuhd wa-al-raqāʼiq"
1	"Kitāb Tafsīr al-aḥlām, al-musammá, Muntakhab al-kalām fī tafsīr al-aḥlām"
1	"Kitāb al-Duʻāʾ"
1	"Kitāb al-Ibil"
1	"Kitāb al-Jīm"
1	"Kitāb al-Kasb"
1	"Kitāb al-Manāsīk"
1	"Kitāb al-Muḥārabah min al-Muwaṭṭaʾ"
1	"Kitāb al-Zuhd"
1	"Kitāb al-amthāl"
1	"Kitāb al-aṣl"
1	"Kitāb al-aṣl, li-Abī ʻAbd Allāh Muḥammad ibn al-Ḥasan al-Shaybānī. Iʻtaná bi-taṣḥīḥihi wa-al-taʻlīq ʻalayhi Abū al-Wafā' al-Afghānī"
1	"Kitāb al-aṣnām"
1	"Kitāb al-dībāj"
1	"Kitāb al-ḥujjah ʻalā ahl al-Madīnah"
1	"Kitāb al-jumal fī al-naḥū"
1	"Kitāb al-maghāzī lil-Wāqidī Muḥammad ibn ʻUmar ibn Wāqid"
1	"Kitāb al-qadar"
1	"Kitāb al-siyar wa-al-maghāzī"
1	"Kitāb al-Ṣalāh"
1	"Kitābān fī al-khayl"
1	"Lettres à Olympias"
1	"Loeb classical library 310"
1	"Lysis Symposium Gorgias"
1	"M. Tullii Ciceronis Opera quae supersunt omnia Vol VII."
1	"Majāz al-Qurʼān, ṣanʻat Abī ʻUbaydahʼ Maʻmar ibn al-Muthannā al-Taymī. ʻĀraḍahu bi-ʼuṣūlihi wa-ʻallaqa ʻalayhi Muḥammad Fuʼād Sazgīn"
1	"Majāz al-Qur'ān"
1	"Majāz al-Qurʾān"
1	"Maqtal al-Husayn wa-maṣraʻ ahl baytih wa-aṣḥābih fī Karbalāʾ al-mashhūr bi-Maqtal Abī Mikhnaf"
1	"Maqtal al-Imām al-Ḥusayn ibn ʻAlī"
1	"Martianvs Capella Accedunt Scholia In Caesaris Germanici Aratea"
1	"Masāʾil Nāfiʻ ibn al-Azraq"
1	"Masāʾil ʻAlī ibn Jaʻfar"
1	"Mawsūʻat al-Imām al-Shāfiʻī al-kitāb al-Umm"
1	"Maʻānī al-Qurʼān"
1	"Min Ḥadīth al-Imam Sufyān ibn Saʻīd al-Thawrī"
1	"Miṣbāḥ al-sharīʻah"
1	"Monumenta Germaniae historica inde ab anno Christi quingentesimo usque ad annum millesimum et quingentesimum. t. 8 Auctores antiquissimi"
1	"Mukhtaṣar Sīrat Ibn Hishām (al-Sīrah al-Nabawīyah)"
1	"Mukhtaṣar al-Muṣannaf"
1	"Musnad Abī Dāwud al-Ṭayālisī"
1	"Musnad Abī ʻAbd Allāh Muḥammad ibn Idrīs al-Shāfiʻī"
1	"Musnad Muḥammad ibn Idrīs al-Shāfiʻī"
1	"Musnad al-Imām Zayd"
1	"Musnad al-Imām Abī Bakr ʻAbd Allāh ibn al-Zubayr al-Qurashī al-Ḥumaydī"
1	"Musnad al-Imām Zayd, li-Zayd ibn ʻAlī ibn al-Ḥusayn ibn ʻAlī ibn Abī Ṭālib"
1	"Musnad al-Imām al-Shāfiʻī"
1	"Musnad ʻAbd Allāh ibn al-Mubārak. Wa-yalīhi Kitāb al-Birr wa-al-ṣilah"
1	"Muwaṭṭa' al-Imām Mālik"
1	"Muwaṭṭaʼ al-Imām Mālik"
1	"Muwaṭṭaʾ al-Imām Mālik"
1	"Muwaṭṭaʾ al-Imām Mālik Abī ʻAbd Allāh ibn Anas al-Aṣbaḥī"
1	"Nasab Maʻad wa-al-Yaman al-Kabīr"
1	"Nasab Maʻad wa-al-Yaman al-kabīr"
1	"On agriculture Volume I Res Rustica I-IV"
1	"On agriculture Volume II Res Rustica V-IX"
1	"On the nature of the gods, On divination, On fate, On the republic, On the laws, and On standing for the consulship"
1	"P. Ovidius Naso ex Iterata R. Merkelii Recognitione Vol. II."
1	"Philologische Untersuchungen 21"
1	"Physica"
1	"Physici et medici Graeci minores Vol 1"
1	"Plato Volume 8 The statesman, Philebus, Ion"
1	"Plato in twelve volumes: with an English translation Cratylus, Parmenides, Greater Hippias, Lesser Hippias"
1	"Plato in twelve volumes: with an English translation Laws Vols 10-11"
1	"Plato in twelve volumes: with an English translation Plato: Timaeus, Critias, Cleitophon, Menexenus [and] Epistles."
1	"Plato in twelve volumes: with an English translation Republic Vols 5-6"
1	"Platonis Opera Tomvs IV Tetralogia VIII"
1	"Plotini Enneades Praemisso Porphyrii De Vita Plotini De Que Ordine Librorum Eius Libello Vol I"
1	"Plotini Opera Tomus I Porphyrii Vita Plotini, Enneades I-III"
1	"Poems and letters Vol I-II"
1	"Porphyrii isagoge et in Aristotelis categorias commentarium"
1	"Pro Sulla"
1	"Procopii Caesariensis Opera omnia Volume 5"
1	"Programm Gymnasium Duisburg"
1	"Prudentius Vol 1-2"
1	"Pseudo-Callisthenes. Historia Alexandri Magni. Latin"
1	"Pts. 1-13: Memoirs 1-2, 5-6, 8-16 of The Egypt Exploration Fund, Graeco-Roman Branch"
1	"Quaestionum homericarum ad Iliadem pertinentium Fasc II"
1	"Res gestae Alexandri Macedonis"
1	"Res gestae Alexandri Macedonis translatae ex Aesopo graeco"
1	"Rhetores Graeci Volume 2"
1	"Rhetorici libri duo qui vocantur de inventione"
1	"Sancti Aureli Augustini Opera Sectio VIII, Pars I De peccatorum meritis et remissione et de baptismo parvulorum; De spiritu et littera; De natura et gratia; De natura et origine animae; Contra duas epistulas Pelagianorum."
1	"Sancti Aurelii Augustini Opera Sect VI Pars II De natura boni ; Epistula Secundini ; Contra Secundinum Accedunt Evodii de fide contra Manichaeos et Commonitorium Augustini quod fertur ."
1	"Sancti Aurelii Augustini Opera Sect VI Pars II De natura boni, Epistula Secundini, Contra Secundinum Accedunt Evodii de fide contra Manichaeos et Commonitorium Augustini quod fertur ."
1	"Sancti Aurelii Augustini Scripta contra Donatistas Opera Sectio 7, Pars 3 Liber de unico baptismo , Breviculus collationis com Donatistis , Contra partem Donati post gesta , Sermo ad Caesariensis ecclesiae plebem , Gesta cum emerito Donatistarum episcopo , Contra gaudentium Donatistarum episcopum libri II"
1	"Sancti Aurelii Augustini Scripta contra Donatistas Opera Sectio 7, Pars 3 Liber de unico baptismo, Breviculus collationis com Donatistis , Contra partem Donati post gesta , Sermo ad Caesariensis ecclesiae plebem , Gesta cum emerito Donatistarum episcopo , Contra gaudentium Donatistarum episcopum libri II"
1	"Sancti Aurelii Augustini Scripta contra Donatistas Opera Sectio 7, Pars 3 Liber de unico baptismo, Breviculus collationis com Donatistis, Contra partem Donati post gesta, Sermo ad Caesariensis ecclesiae plebem m Gesta cum emerito Donatistarum episcopo, Contra gaudentium Donatistarum episcopum libri II"
1	"Satires, Epistles and Ars poetica with an English translation"
1	"Saḥīfah-i Kāmilah-i Sajjādiyyah"
1	"Scripta quae manserunt omnia Partis IV, Vol III"
1	"Scriptorum classicorum bibliotheca oxoniensis. [Script. romani]"
1	"Selections. English &amp; Greek. 1994"
1	"Sexti Empirici Opera Vol I"
1	"Sexti Empirici Opera Vol II"
1	"Sharḥ Kitāb al-Siyār al-kabīr"
1	"Sharḥ diwān Labīd ibn Rabīʻah al-ʻĀmirī"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 1 The Oedipus Tyrannus"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 2 The Oedipus Coloneus"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 3 The Antigone"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 4 The Philoctetes"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 5 The Trachiniae"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 6 The Electra"
1	"Sophocles the plays and fragments with critical notes, commentary, and translation in English prose Part 7 The Ajax"
1	"Sources chrétiennes 273"
1	"Sīrat Ibn Isḥāq al-musammāh bi-kitāb al-mubtada' wa-al-mabʻath wa-al-maghāzī"
1	"Sīrat al-Nabī"
1	"Sīrat ʻUmar ibn ʻAbd al-ʻAzīz ʻalá mā ruwāh Mālik Ibn Anas"
1	"Tafsīr Ibn Jurayj"
1	"Tafsīr al-Qurʾān"
1	"Tafsīr al-aḥlām al-kabīr al-musammá muntakhab al-kilām fī tafsīr al-aḥlām"
1	"Tafsīr ʻAbd al-Razzāq"
1	"Taqrīb al-sīrah al-nabawīyah"
1	"Tarjumah va sharh-i Saḥīfah-i Kāmilah-i Sajjādiyyah"
1	"Tawḥīd al-Mufaḍḍal"
1	"The Greek romances of Heliodrus, Longus, and Achilles Tatius compromising the Ethiopics, or, Adventures of Theagenes and Chariclea; The pastoral amours of Daphnis and Chloe, and The loves of Clitopho and Leucippe"
1	"The Loeb classical library ... [Greek authors] [from old catalog]"
1	"The Metaphysics Vol I"
1	"The Oxyrhynchus papyri Part 9 1174"
1	"The World's great classics"
1	"The comedies of Terence and the fables of Phaedrus"
1	"The commentaries of Caesar"
1	"The correspondence of M. Tullius Cicero arranged according to its chronological order; with a revision of the text, a commentary, and introductory essays Vol I"
1	"The correspondence of M. Tullius Cicero arranged according to its chronological order; with a revision of the text, a commentary, and introductory essays on The Life of Cicero, and The Style of His Letters Vol I"
1	"The eleven comedies literally &amp; completely translated from the Greek tongue into English, with translator's foreword, an introd. to each comedy &amp; elucidatory notes. Vol I"
1	"The fables of Phaedrus"
1	"The fasti Tristia , Pontic epistles , Ibis , and, Halieuticon of Ovid"
1	"The genuine works of Hippocrates Volume 1"
1	"The geography of Strabo Volume I-III"
1	"The orations of Marcus Tullius Cicero Vol 4 The fourteen orations against Marcus Antonius"
1	"The plays of Euripides Vol II"
1	"The poetical works of Robert Browning Volume 13"
1	"The statesman : Philebus"
1	"The statesman; Philebus; Ion"
1	"The tragedies of Euripides Vol I"
1	"Theaetetus ; Sophist"
1	"Theaetetus, Sophist"
1	"Thoukydídou Xyngraphe"
1	"Titus Flamininius"
1	"Tyrannii Rvfini Orationvm Gregorii Nazianzeni novem interpretatio"
1	"Vitae Patrum Sive Historiae Eremiticae Libri Decem Appendix ad Monumenta Sex Priorum Ecclesia Saeculorum"
1	"Vitae Patrum Sive Historiae Eremiticae Libri Decem Appendix ad Monumenta Sex Priorum Ecclesia Saeculorum Book II"
